Название улицы,contains_kgiop_objects,density,WKT
"сдт «Звёздочка» 4-я линия","0","0","LINESTRING (3390328.956703784 8323151.241459935, 3390753.8632001416 8323570.670100305, 3391227.7614043974 8324026.482822602, 3391483.5401983927 8324273.935788107)"
"сдт «Звёздочка» 5-я линия","0","0","LINESTRING (3390422.487339948 8323053.940061047, 3390853.3382971142 8323471.137651067, 3391323.017492669 8323927.384960313, 3391600.036045508 8324193.235549172)"
"сдт «Звёздочка» 6-я линия","0","0","LINESTRING (3390515.060628492 8322945.645286641, 3390948.416274201 8323374.603252991, 3391417.9507544176 8323828.641002727, 3391675.7666950948 8324077.1891806545)"
"сдт «Звёздочка» 7-я линия","0","0","LINESTRING (3391778.5034531485 8323981.7707251115, 3391515.86737852 8323726.769295477, 3391045.8542244923 8323275.514131129, 3390600.6987127587 8322844.270476985)"
"сдт «Звёздочка» 8-я линия","0","0","LINESTRING (3390702.567178784 8322754.772724415, 3391144.138202913 8323179.3127990635, 3391612.214397801 8323626.551646739, 3391887.607686075 8323894.110236729)"
"сдт «Звёздочка» 9-я линия","0","0","LINESTRING (3391982.641135365 8323791.796909309, 3391706.5799301467 8323528.384621041, 3391245.6281826696 8323080.226295466, 3390820.710554363 8322668.669065608)"
"сдт «Звёздочка» Рябиновая линия","0","0","MULTILINESTRING ((3390463.041030444 8323864.4275468225, 3390560.2563417535 8323766.147182386, 3390658.6961674625 8323667.295201475, 3390753.8632001416 8323570.670100305, 3390853.3382971142 8323471.137651067, 3390948.416274201 8323374.603252991, 3391045.8542244923 8323275.514131129, 3391144.138202913 8323179.3127990635, 3391245.6281826696 8323080.226295466, 3391341.5967156827 8322983.168199727, 3391441.4948267206 8322886.023245825, 3391539.1999437897 8322788.8355029905, 3391636.426387049 8322690.393179686, 3391737.504484689 8322589.837066202), (3390163.9923503767 8324171.022202787, 3390262.721606761 8324067.030251846, 3390363.5993293184 8323968.879411607, 3390463.041030444 8323864.4275468225))"
"сдт «Звёздочка» Цветочная линия","0","0","LINESTRING (3390744.145008595 8324529.573164831, 3390842.4067231184 8324427.361228574, 3390939.9225970535 8324325.899980181, 3391036.102637099 8324225.872541314, 3391130.2566624116 8324127.917923498, 3391227.7614043974 8324026.482822602, 3391323.017492669 8323927.384960313, 3391417.9507544176 8323828.641002727, 3391515.86737852 8323726.769295477, 3391612.214397801 8323626.551646739, 3391706.5799301467 8323528.384621041, 3391802.615254854 8323428.50018442, 3391899.27396871 8323327.934028089, 3391995.587592144 8323227.743821629, 3392090.8325484665 8323128.678702631, 3392188.482005791 8323027.08104634)"
"сдт Павловское-1 1-я линия","0","0","LINESTRING (3394709.3230067533 8325448.9931913745, 3394678.3873202614 8326149.726377302, 3394647.6520088543 8326618.417765814)"
"сдт Павловское-1 10-я линия","0","0","LINESTRING (3393457.9026871026 8324264.04103637, 3393447.761481491 8324519.788261104, 3393421.835172085 8325031.639857119, 3393394.3503898093 8325547.957171882, 3393368.57992769 8326062.326723752, 3393356.1900683646 8326288.465806425, 3393337.1655673883 8326578.76014727)"
"сдт Павловское-1 11-я линия","0","0","LINESTRING (3393306.5415754705 8324119.213357734, 3393288.429894319 8324512.64793413, 3393265.2977041323 8325022.471396154, 3393236.031810003 8325539.757878602, 3393209.493243397 8326053.399452887, 3393194.131153668 8326281.478073487)"
"сдт Павловское-1 12-я линия","0","0","LINESTRING (3393356.1900683646 8326288.465806425, 3393194.131153668 8326281.478073487, 3393182.364683491 8326281.522160109, 3393053.6236923886 8326282.073242914, 3393041.423076198 8326276.121550821, 3393038.4397138446 8326254.034202076, 3393047.8016830203 8326046.411942229, 3393078.0583206182 8325527.23854512, 3393105.086692983 8325015.661176502, 3393130.51206468 8324502.113760631, 3393154.8799012145 8324008.060259771)"
"сдт Павловское-1 2-я линия","0","0","LINESTRING (3394580.7601268366 8325353.248454647, 3394540.4513392197 8326141.372116052, 3394517.0408503064 8326641.983177475)"
"сдт Павловское-1 3-я линия","0","0","LINESTRING (3394446.575612634 8325339.3629259365, 3394408.6045343247 8326134.869465414, 3394379.049209519 8326630.894859351)"
"сдт Павловское-1 4-я линия","0","0","LINESTRING (3394246.3563764933 8326623.443871632, 3394271.30307438 8326126.801778004, 3394307.6711520227 8325326.888012866)"
"сдт Павловское-1 5-я линия","0","0","LINESTRING (3394179.3086471884 8325314.148635742, 3394138.164963391 8326120.717953975, 3394111.993751106 8326616.918752458)"
"сдт Павловское-1 6-я линия","0","0","LINESTRING (3394064.159765912 8324863.435671594, 3394052.771782004 8325064.743385385, 3394044.122257569 8325308.81485461, 3394027.580181237 8325582.627940007, 3394003.535171226 8326095.126270798, 3393977.7535771583 8326609.225291651)"
"сдт Павловское-1 7-я линия","0","0","LINESTRING (3393915.7486207862 8324707.025964152, 3393895.555265157 8325057.580492196, 3393865.7995652673 8325570.5493576955, 3393840.196082385 8326083.972645052, 3393818.165955157 8326599.856474832)"
"сдт Павловское-1 8-я линия","0","0","LINESTRING (3393762.417154168 8324557.098785566, 3393736.824803234 8325048.235681985, 3393706.5681656366 8325564.245579879, 3393683.3135240097 8326076.742635774, 3393656.2962835943 8326598.710173354, 3393610.154354661 8326637.221591512, 3393564.034689625 8326707.543473945, 3393542.627951545 8326751.015517805, 3393375.893618235 8326748.8110469505)"
"сдт Павловское-1 9-я линия","0","0","LINESTRING (3393609.8760559335 8324525.738538856, 3393578.1722649555 8325039.838586656, 3393552.568782073 8325556.420968037, 3393527.4439730016 8326069.490590891, 3393503.065004518 8326587.158991464)"
"сдт Павловское-2 0-я линия","0","0","MULTILINESTRING ((3391288.152228153 8324859.865341226, 3391314.935697638 8324887.017526607, 3391422.2699506604 8324989.9410831565, 3391434.804525324 8325004.266745356, 3391441.1608682484 8325015.881571861), (3391441.1608682484 8325015.881571861, 3391569.7348801144 8325140.516200661, 3391730.981162528 8325293.959633235, 3392171.4055959033 8325713.730318792, 3392566.5563923717 8326106.434212899, 3392733.580156358 8326260.272438592))"
"сдт Павловское-2 1-я линия","0","0","LINESTRING (3391244.448196067 8324619.951908354, 3391384.822073958 8324757.979418218, 3391831.2911556824 8325185.147149153, 3392269.7786299167 8325610.025235465, 3392669.159567036 8326000.188733712, 3392961.117195539 8326285.578130497)"
"сдт Павловское-2 10-я линия","0","0","LINESTRING (3392101.9756294955 8323716.831204967, 3392249.930364709 8323859.337208859, 3392692.714771288 8324287.62097882, 3393093.1755074672 8324673.395113835)"
"сдт Павловское-2 11-я линия","0","0","LINESTRING (3393102.637664185 8324486.81940157, 3392789.77423531 8324186.712575454, 3392344.8524945085 8323760.748410998, 3392185.2314766594 8323605.706193968)"
"сдт Павловское-2 12-я линия","0","0","LINESTRING (3392343.171570197 8323566.527478827, 3392439.6299089696 8323662.293141287, 3392889.6278185523 8324091.821588556, 3393118.8457820443 8324310.892472428)"
"сдт Павловское-2 13-я линия","0","0","LINESTRING (3393129.6549046002 8324119.7202055855, 3392983.459017342 8323991.378624671, 3392533.917517671 8323564.34599292, 3392397.796044329 8323428.676462844)"
"сдт Павловское-2 14-я линия","0","0","LINESTRING (3392519.1565531916 8323347.721038356, 3392634.505809552 8323459.855775494, 3393079.2605711184 8323891.355713344, 3393147.889037193 8323961.254816257)"
"сдт Павловское-2 2-я линия","0","0","LINESTRING (3391338.568825533 8324519.766223047, 3391482.4715312812 8324656.557707607, 3391924.599152865 8325085.482755275, 3392366.1701769955 8325512.537171787, 3392764.7384818313 8325902.497143193, 3393017.7231566077 8326147.544128727)"
"сдт Павловское-2 3-я линия","0","0","LINESTRING (3391434.3592473604 8324421.344916739, 3391576.6923482893 8324558.685533842, 3392022.3042699345 8324986.723322851, 3392460.758348322 8325413.243054781, 3392864.235842702 8325801.676896504, 3393035.823705811 8325960.953237573)"
"сдт Павловское-2 4-я линия","0","0","LINESTRING (3391531.8417254486 8324320.655062113, 3391673.6961525665 8324457.905656506, 3392118.0724278637 8324886.951409154, 3392561.647202828 8325308.241803972, 3392961.6070012995 8325701.607439034, 3393043.671729912 8325779.723216674)"
"сдт Павловское-2 5-я линия","0","0","LINESTRING (3391625.739715933 8324217.917123466, 3391770.7556165894 8324357.083078324, 3392214.864725109 8324787.114725862, 3392655.33368628 8325211.837687141, 3393046.610564469 8325588.358661144)"
"сдт Павловское-2 6-я линия","0","0","LINESTRING (3391714.0494679785 8324114.100807427, 3391864.7983224113 8324259.413206032, 3392309.5864798245 8324687.764239547, 3392751.1908998014 8325111.269300607, 3393014.083009259 8325367.927470512)"
"сдт Павловское-2 7-я линия","0","0","LINESTRING (3393061.961522249 8325221.910029178, 3392848.795829329 8325009.688464753, 3392404.07446361 8324588.326935786, 3391961.245529235 8324159.210371188, 3391810.5078067514 8324012.864225077)"
"сдт Павловское-2 8-я линия","0","0","LINESTRING (3391924.1872707494 8323929.632662274, 3392057.5368887708 8324059.185188397, 3392503.171074314 8324486.709211778, 3392941.135346942 8324911.238594348, 3393080.830175939 8325052.577490919)"
"сдт Павловское-2 9-я линия","0","0","LINESTRING (3393093.075319926 8324868.460583923, 3393036.825581228 8324813.980137803, 3392596.6683146316 8324386.789784659, 3392155.854263039 8323957.06790308, 3392006.530298089 8323814.582050674)"
"сдт Павловское-2 Большая линия","0","0","LINESTRING (3391730.981162528 8325293.959633235, 3391831.2911556824 8325185.147149153, 3391924.599152865 8325085.482755275, 3392022.3042699345 8324986.723322851, 3392118.0724278637 8324886.951409154, 3392214.864725109 8324787.114725862, 3392309.5864798245 8324687.764239547, 3392404.07446361 8324588.326935786, 3392503.171074314 8324486.709211778, 3392596.6683146316 8324386.789784659, 3392692.714771288 8324287.62097882, 3392789.77423531 8324186.712575454, 3392889.6278185523 8324091.821588556, 3392983.459017342 8323991.378624671, 3393079.2605711184 8323891.355713344)"
"сдт Павловское-2 Главная линия","0","0","LINESTRING (3391288.152228153 8324859.865341226, 3391309.8817927563 8324835.820753851, 3391384.822073958 8324757.979418218, 3391482.4715312812 8324656.557707607, 3391576.6923482893 8324558.685533842, 3391673.6961525665 8324457.905656506, 3391770.7556165894 8324357.083078324, 3391864.7983224113 8324259.413206032, 3391961.245529235 8324159.210371188, 3392057.5368887708 8324059.185188397, 3392155.854263039 8323957.06790308, 3392249.930364709 8323859.337208859, 3392344.8524945085 8323760.748410998, 3392439.6299089696 8323662.293141287, 3392533.917517671 8323564.34599292, 3392634.505809552 8323459.855775494)"
"сдт Павловское-2 Малая линия","0","0","LINESTRING (3392566.5563923717 8326106.434212899, 3392669.159567036 8326000.188733712, 3392764.7384818313 8325902.497143193, 3392864.235842702 8325801.676896504, 3392961.6070012995 8325701.607439034, 3393049.9501491925 8325612.317531886)"
"сдт Павловское-2 Средняя линия","0","0","LINESTRING (3392171.4055959033 8325713.730318792, 3392269.7786299167 8325610.025235465, 3392366.1701769955 8325512.537171787, 3392460.758348322 8325413.243054781, 3392561.647202828 8325308.241803972, 3392655.33368628 8325211.837687141, 3392751.1908998014 8325111.269300607, 3392848.795829329 8325009.688464753, 3392941.135346942 8324911.238594348, 3393036.825581228 8324813.980137803)"
"сдт Пенсионер 5-я линия","0","0","LINESTRING (3383651.868930665 8340461.276994817, 3383644.55524012 8340580.363855026)"
"улица 2-я Линия","0","0","LINESTRING (3381207.882906146 8325176.265017919, 3380898.002839625 8325130.730487984, 3380337.7652383093 8325054.803495475)"
"улица Александра Матросова","0","0","MULTILINESTRING ((3386792.9487384805 8327820.790547817, 3386783.2528108326 8327795.744171836, 3386763.8052957905 8327741.969713026, 3386743.7232596516 8327675.672671673, 3386728.7841839874 8327612.617174948, 3386717.652234908 8327569.955806642, 3386704.338423809 8327529.984422524, 3386684.2229918223 8327488.888861965, 3386621.2940836768 8327386.018680846, 3386583.3341373163 8327331.828321227, 3386532.3943383293 8327263.484658919, 3386529.744934449 8327259.913168783), (3385171.7807301604 8323431.739301159, 3385196.5270529627 8323437.314110844, 3385221.8967649154 8323451.724903191, 3385244.8508439166 8323470.498638123, 3385393.095009806 8323626.33129281, 3385450.914353324 8323672.914259909, 3385510.2921697134 8323708.281372828, 3385611.592906335 8323763.679172121, 3385710.5559336506 8323824.8728483785, 3385806.090320649 8323892.413450202, 3385899.6432207115 8323976.23957759, 3386159.351592732 8324253.30888187, 3386289.9961471274 8324406.84408271, 3386407.5383974565 8324570.453927523, 3386439.4648274155 8324623.610276284), (3386270.103354123 8326180.233838973, 3386286.82354164 8326139.961371022, 3386333.7001792127 8326034.839581062, 3386429.2456981605 8325816.665390078, 3386483.6586652603 8325689.837243897, 3386519.225242569 8325604.603075607, 3386531.748685283 8325572.246529565, 3386539.1402994716 8325539.008481282, 3386552.287131335 8325418.488748337, 3386570.8106946023 8325220.852102016), (3386259.928752664 8326215.89951382, 3386263.4575805226 8326202.827957876, 3386270.103354123 8326180.233838973), (3386242.0397104938 8326285.225437333, 3386259.928752664 8326215.89951382), (3386491.8183839354 8327211.191160953, 3386423.5684041306 8327117.870673656, 3386329.492302461 8326991.527237928, 3386250.4999917937 8326884.673814416, 3386233.2788665686 8326858.197684048, 3386220.777687752 8326832.912076083, 3386213.285886022 8326810.095581692, 3386208.666127154 8326785.802154954, 3386206.8293555556 8326762.302418883, 3386207.029730639 8326738.780712865, 3386218.918652256 8326564.894359765, 3386221.7016395256 8326525.611777124, 3386233.089623434 8326350.055132655, 3386237.7650420475 8326306.982228494, 3386242.0397104938 8326285.225437333), (3386529.744934449 8327259.913168783, 3386491.8183839354 8327211.191160953), (3386570.8106946023 8325220.852102016, 3386572.7365217935 8325138.290170287, 3386572.847841284 8325098.949051058, 3386570.855222399 8325064.478909206, 3386564.7326504053 8325030.912550908, 3386551.519026848 8324984.541417685, 3386533.9305473026 8324928.142698664, 3386503.0616525053 8324827.093315275, 3386485.23940203 8324765.957456242), (3386485.23940203 8324765.957456242, 3386483.6586652603 8324759.698442259, 3386474.1965085426 8324716.083840564), (3386439.4648274155 8324623.610276284, 3386457.8659392437 8324665.2408678075, 3386474.1965085426 8324716.083840564))"
