Название улицы,contains_kgiop_objects,density,WKT
"Парковая улица","27","0.0030356649634822415","MULTILINESTRING ((30.4356164 59.69681459999997, 30.4357184 59.696776399999976, 30.4357814 59.696748, 30.4359135 59.696679599999975, 30.4360148 59.69661429999998, 30.4361046 59.69654869999999, 30.4361992 59.696481, 30.4363816 59.69633669999999), (30.4095155 59.6554855, 30.409502 59.65537669999996, 30.4091117 59.65509339999998, 30.408958099999985 59.6549793, 30.4088323 59.6548568, 30.408811099999987 59.65473889999998, 30.409042499999988 59.65440249999998, 30.4094334 59.6539048, 30.4095973 59.653835799999975), (30.410807699999985 59.7119604, 30.4105425 59.7119438, 30.4099807 59.711849899999976, 30.40660439999999 59.711276599999984), (30.4367369 59.696065799999985, 30.436805699999987 59.6960222, 30.4369829 59.695932499999984, 30.4370567 59.69589719999997, 30.437156 59.695849199999984), (30.3493342 59.72862609999997, 30.3477679 59.7291483, 30.3471709 59.729347, 30.34688009999999 59.72943959999998, 30.3465446 59.7295462, 30.346405 59.72958929999998, 30.346177399999988 59.729659499999975, 30.346135399999987 59.72967279999998, 30.345660399999986 59.729822899999974, 30.3447551 59.7301333, 30.343464 59.730558199999976), (30.4378743 59.6955008, 30.437846699999987 59.695573599999975, 30.4378123 59.695625, 30.43778729999999 59.69564449999998, 30.4375862 59.69571, 30.437427299999985 59.695767, 30.437156 59.695849199999984), (30.437156 59.695849199999984, 30.4373448 59.69568639999997, 30.4374792 59.695565, 30.4374856 59.69549669999997, 30.4374346 59.6954189, 30.4373708 59.695369), (30.382414799999985 59.70954429999998, 30.3822198 59.70960369999998, 30.382097599999987 59.70963179999998, 30.3819334 59.70966209999997, 30.3816354 59.7096936, 30.3812841 59.70972549999998, 30.381088699999985 59.70975919999997, 30.3809483 59.70979439999998, 30.3808071 59.7098505, 30.380684 59.709915, 30.3805952 59.70996289999997, 30.3805305 59.710028399999985, 30.38046879999999 59.71011059999998, 30.380362899999984 59.71024759999998, 30.380301899999985 59.7103319, 30.3801846 59.71044249999997, 30.3800486 59.710543399999985, 30.3799023 59.7106369, 30.379690799999988 59.71076369999997, 30.3793855 59.71091519999999, 30.3791697 59.71101919999999, 30.3790228 59.711104, 30.3788941 59.71120239999997, 30.3787999 59.7113211, 30.3787242 59.71147629999999, 30.3786811 59.71160209999998, 30.378641299999988 59.711719699999975, 30.378599599999987 59.71181979999999, 30.3785419 59.711889699999986, 30.378472599999988 59.71197119999999, 30.37833159999999 59.71212049999998, 30.378253 59.712214699999976, 30.3782381 59.71229139999998, 30.3782375 59.712369699999975), (30.4610052 59.7014968, 30.4610889 59.70143129999999, 30.4612154 59.7013436, 30.4613497 59.70127179999998, 30.4615341 59.7011801, 30.46165 59.701107, 30.461796399999987 59.7010022, 30.461879199999988 59.70095019999997, 30.4620056 59.700873099999974, 30.4622067 59.7007539, 30.462626 59.70048359999998), (30.47181989999999 59.7087968, 30.4717661 59.70843309999997, 30.471763899999985 59.70826859999997, 30.4717942 59.70806709999997), (30.40206489999999 59.710519199999986, 30.4017085 59.71047249999999, 30.4015083 59.710442199999974, 30.4013352 59.71040979999999, 30.401113799999987 59.71035579999999, 30.4008743 59.710283699999984, 30.4001137 59.71005469999998, 30.3963947 59.70893309999999, 30.3962606 59.708902499999986, 30.3961211 59.708885499999965, 30.3941004 59.7086741), (30.3941004 59.7086741, 30.3924869 59.70850479999998, 30.3905226 59.708296199999985, 30.3903271 59.70828339999997, 30.3901538 59.7082876, 30.38998289999999 59.708299899999986, 30.389728 59.708332299999974, 30.3895009 59.7083612, 30.3885175 59.708482599999975, 30.38660649999999 59.70872429999997, 30.3855712 59.70885, 30.3854325 59.70886909999999, 30.3839442 59.7090661, 30.3837352 59.70909939999998, 30.3835675 59.70914659999998, 30.383352899999988 59.70922789999999, 30.3831963 59.7092901, 30.3827834 59.7094281), (30.4345925 59.6971073, 30.43339089999999 59.6973536, 30.432968399999986 59.69742059999997, 30.4324736 59.69749159999998, 30.431832499999988 59.697563399999986, 30.431597799999988 59.697591099999975, 30.431166 59.69763579999998, 30.4309114 59.6976524, 30.430601399999983 59.69764929999999, 30.430350599999986 59.697634399999984, 30.43011859999999 59.697614099999974, 30.4299805 59.69760729999997, 30.42986649999999 59.69759179999998, 30.4297028 59.697564, 30.4296157 59.69753149999997), (30.382414799999985 59.70954429999998, 30.3827834 59.7094281), (30.428869599999988 59.69684139999998, 30.42880829999999 59.69680479999998, 30.4287305 59.6967693, 30.4286219 59.696728, 30.4272474 59.69634239999996, 30.42711489999999 59.69630629999999), (30.4349425 59.697014599999974, 30.434755499999987 59.69707139999998, 30.4345925 59.6971073), (30.4349425 59.697014599999974, 30.4351927 59.69694959999998, 30.4354052 59.69688459999997, 30.4356164 59.69681459999997), (30.40660439999999 59.711276599999984, 30.404496699999985 59.71092079999997, 30.403459 59.7107452, 30.4027201 59.71062049999997, 30.4024322 59.7105722, 30.40206489999999 59.710519199999986), (30.4296157 59.69753149999997, 30.4295634 59.69750579999999, 30.429499 59.69746459999997, 30.4294085 59.69738269999998, 30.42919189999998 59.69717559999999, 30.4290987 59.697067299999986, 30.428984199999988 59.696938699999976, 30.428869599999988 59.69684139999998), (30.4363816 59.69633669999999, 30.4366547 59.69612369999997), (30.4717942 59.70806709999997, 30.4715785 59.707029, 30.4702119 59.70705049999999, 30.4687117 59.707074, 30.465866 59.70714029999998), (30.4366547 59.69612369999997, 30.4367128 59.69608139999997, 30.4367369 59.696065799999985), (30.3495181 59.72856849999999, 30.3493342 59.72862609999997), (30.3535353 59.7272312, 30.35347139999999 59.727254899999984, 30.3528961 59.72745129999998, 30.3527868 59.72748619999999, 30.3527623 59.727493799999976, 30.352695399999988 59.72751439999997, 30.352374099999988 59.7276197, 30.352258899999985 59.72765659999999, 30.3520913 59.7277103, 30.3520222 59.7277324, 30.351912299999984 59.7277692, 30.351845 59.7277921, 30.35166669999999 59.72785279999997, 30.351374799999984 59.727952199999976, 30.35121 59.7280059, 30.3509382 59.72809449999998, 30.3505646 59.728216099999976, 30.3501529 59.728353499999976, 30.3498281 59.72846269999997, 30.34973289999999 59.728494099999985, 30.3495181 59.72856849999999))"
"Паровозная дорога","0","0","MULTILINESTRING ((30.3998768 59.79747889999999, 30.3997655 59.79741679999997, 30.3996317 59.797322099999974, 30.3995705 59.797271, 30.399515599999987 59.797192399999986, 30.399463 59.79709669999998, 30.399444699999986 59.796980099999985, 30.399444 59.79688319999999, 30.3994964 59.79676449999999, 30.3995439 59.79669049999998, 30.3996283 59.7965712, 30.3997543 59.79640369999996, 30.4005996 59.7954008), (30.419389 59.78021189999997, 30.418923199999988 59.780142, 30.4187795 59.78009, 30.4187477 59.78004289999998, 30.41874729999999 59.7799763, 30.418768599999986 59.779891, 30.4193795 59.7789955, 30.4194297 59.77889249999998, 30.4194708 59.7788065, 30.4194865 59.778741699999976, 30.41948849999999 59.77866339999998, 30.4194485 59.77858589999999, 30.4193866 59.77851559999998, 30.4192216 59.7784165, 30.4187078 59.77815729999997, 30.41844 59.778026099999984, 30.4179412 59.77772469999997, 30.4171052 59.777196599999975, 30.41702 59.777128499999975, 30.4169628 59.77706869999999, 30.416916799999985 59.7769964, 30.4168914 59.77691459999998, 30.4169133 59.7768316, 30.416957 59.776684799999984, 30.4170478 59.77649029999998, 30.417571299999985 59.775375599999975, 30.4182624 59.77393469999998, 30.4191344 59.772033799999974, 30.4193729 59.771514, 30.42017429999999 59.76979789999997), (30.4005996 59.7954008, 30.4015545 59.794211199999985, 30.4018897 59.79381079999999, 30.402323299999985 59.79329489999997, 30.4026618 59.79273839999997, 30.403089 59.7920823, 30.403523 59.79141889999997), (30.403523 59.79141889999997, 30.4039425 59.790761, 30.4044672 59.78994469999997, 30.405233099999986 59.78874789999997, 30.40611709999999 59.78761109999997, 30.4067759 59.78692459999998, 30.407015299999987 59.78667519999998, 30.4070772 59.7866104, 30.408205899999984 59.7854276, 30.408527 59.78512949999998), (30.42017429999999 59.76979789999997, 30.42059 59.76893949999997, 30.4207056 59.76867259999999, 30.4208571 59.7683053, 30.4209288 59.76812669999999, 30.4210125 59.767994299999984, 30.42116 59.7678156, 30.4212756 59.76766509999998, 30.421323399999984 59.76757879999998, 30.421481599999986 59.7672534, 30.421789799999985 59.7666195, 30.4220289 59.7660876))"
"Партизанский переулок","0","0","LINESTRING (30.4618878 59.68410879999998, 30.462309 59.684213599999964, 30.463243 59.684254199999984, 30.46378149999999 59.68430249999999, 30.46407939999999 59.684236699999964, 30.464337 59.68428809999998, 30.4644864 59.68431669999997, 30.4645555 59.684329, 30.46473239999999 59.68436049999997, 30.46485039999999 59.6843777, 30.46492209999999 59.68438819999998, 30.4657148 59.6844536, 30.466159499999986 59.68449029999997, 30.466511499999985 59.68449029999997, 30.466734 59.6844563, 30.468243 59.68408449999998, 30.4688699 59.68393379999998, 30.469463099999984 59.68378649999998, 30.470110499999983 59.6836417, 30.471015 59.68338, 30.4719521 59.6831242, 30.4729342 59.682873, 30.47368709999998 59.68266439999998, 30.4738163 59.682571899999985, 30.4747494 59.682306199999964, 30.475503799999984 59.68209069999999, 30.475691799999986 59.6820246)"
"Пашков мост-плотина","0","0","LINESTRING (30.4112157 59.714585, 30.4124996 59.714175)"
"Первомайская улица","0","0","MULTILINESTRING ((30.368622199999987 59.805567, 30.3703908 59.805787599999974, 30.371333399999987 59.80590769999998, 30.3715378 59.8059314, 30.372303 59.80601869999997, 30.3723625 59.806025499999976, 30.3726059 59.80605489999998, 30.3737798 59.80619649999998, 30.37390579999999 59.8062117), (30.384913399999988 59.80840259999999, 30.3846912 59.80836719999998, 30.3846441 59.80836, 30.3837837 59.80822759999998, 30.3825405 59.808093299999975, 30.381941099999988 59.80803889999998, 30.3818222 59.8080281), (30.3821279 59.8071708, 30.380907099999988 59.8070166, 30.3799916 59.80689669999998, 30.3796305 59.80685229999998, 30.3792525 59.80680439999998), (30.4190511 59.67103209999997, 30.4180709 59.6713889, 30.417382 59.671757699999986, 30.41695449999999 59.67197249999999), (30.375704599999988 59.80740649999996, 30.3762237 59.807245199999976, 30.377369499999986 59.806794799999984, 30.377918 59.8065862, 30.3781314 59.806503599999985), (30.37390579999999 59.8062117, 30.3741863 59.80640609999997, 30.3744667 59.80660359999998, 30.374746299999988 59.80679409999997, 30.3754329 59.80724259999998, 30.375704599999988 59.80740649999996), (30.3821279 59.8071708, 30.3819867 59.80747689999998, 30.38185 59.80781429999997, 30.3817999 59.80792039999998, 30.3817946 59.80797159999999, 30.3818222 59.8080281), (30.3781314 59.806503599999985, 30.378423 59.80671179999999, 30.378644899999987 59.8067436))"
"Первомайский переулок","0","0","LINESTRING (30.333921899999982 59.7303117, 30.332811599999985 59.729348899999984, 30.3321541 59.72949339999998)"
"Переведенская улица","0","0","LINESTRING (30.368253099999986 59.75782989999998, 30.36843109999998 59.75776759999997, 30.3686248 59.757698799999986, 30.3688074 59.7576339, 30.3709045 59.75685759999998, 30.3718277 59.756520899999984, 30.3728987 59.75613219999999, 30.374871799999987 59.7554113, 30.3761064 59.754947799999975, 30.376223199999988 59.754907399999986, 30.3770047 59.75461339999998, 30.3782938 59.7541458, 30.379084899999988 59.75385039999997, 30.3801757 59.75346149999997, 30.380315499999988 59.75341589999998)"
"Песочная улица","0","0","MULTILINESTRING ((30.4017009 59.72710629999999, 30.4016014 59.72713479999997, 30.4007841 59.727416499999975, 30.400577599999988 59.727611799999984, 30.40050529999999 59.7285995, 30.4004758 59.72948909999999, 30.4004681 59.730544499999986, 30.4004566 59.73108659999997), (30.445378899999987 59.7031439, 30.44788529999999 59.70268359999997, 30.448257 59.70257779999998, 30.448364 59.70253659999999, 30.4488445 59.70235179999998, 30.4496609 59.702037699999984))"
"Песчаный переулок","2","0.0021019803820543016","LINESTRING (30.4378298 59.68618, 30.4378968 59.686153199999985, 30.4385832 59.685857, 30.4389277 59.68570879999997, 30.43923889999999 59.68557019999997, 30.439332899999986 59.6855236, 30.43938819999999 59.68549729999999, 30.4408349 59.68485939999998, 30.440929 59.684818599999964, 30.4410219 59.68477819999997, 30.4424212 59.68417259999998, 30.442532499999988 59.6841213, 30.44263749999999 59.684073099999985, 30.4434446 59.6837046, 30.44370789999999 59.68358729999998, 30.4438812 59.683510099999985, 30.444263 59.68334)"
"Петербургское шоссе","2","7.136227405140994E-05","MULTILINESTRING ((30.3940983 59.73379309999998, 30.3941202 59.7335985, 30.394146499999987 59.7333552, 30.3942255 59.732624, 30.394416 59.73059909999997, 30.3944296 59.730451699999975, 30.3944624 59.73017479999997, 30.394421099999988 59.730039599999984, 30.3943511 59.7299097), (30.3255005 59.77796519999997, 30.325623499999985 59.77779969999998, 30.325735 59.77766189999998, 30.3258983 59.77749969999998, 30.3260419 59.777379499999974, 30.326169899999986 59.77726959999998), (30.392975499999988 59.7465957, 30.393126899999984 59.74487749999997, 30.3931594 59.74413, 30.3931882 59.74349529999997, 30.3933627 59.74091179999998, 30.393368 59.740794399999984), (30.393267799999986 59.74660369999997, 30.3932202 59.747016299999984), (30.392936 59.747008499999986, 30.392975499999988 59.7465957), (30.3932202 59.747016299999984, 30.393119899999988 59.74782149999996, 30.393036199999987 59.748505099999974, 30.392954 59.7491203, 30.39287429999999 59.74947139999998, 30.3927997 59.7498229, 30.3927067 59.75021469999997), (30.3911732 59.7521958, 30.3913403 59.75208359999998, 30.3915106 59.75196189999998, 30.391622899999987 59.751854699999974, 30.391747 59.7517296, 30.391875699999986 59.75155989999998, 30.3920068 59.751337, 30.3920922 59.75117, 30.392181 59.750964199999984, 30.3923041 59.7505601, 30.3924111 59.750201099999984), (30.3907757 59.75265519999997, 30.3904092 59.7528463), (30.3443225 59.7701637, 30.3448728 59.76965269999999, 30.3450286 59.769529299999974), (30.3924111 59.750201099999984, 30.392519499999985 59.74980619999997, 30.392604 59.749418, 30.392663599999988 59.74911429999999, 30.392743899999985 59.748566099999984, 30.3927965 59.74809229999999, 30.3928931 59.747438299999985, 30.392936 59.747008499999986), (30.3691365 59.760500599999986, 30.3682988 59.76080279999998, 30.3676707 59.761029299999976), (30.3927067 59.75021469999997, 30.3925675 59.75063979999999, 30.392449 59.75098589999999, 30.3922971 59.7513664, 30.3922218 59.75152059999998, 30.392105399999984 59.751672499999984, 30.3919808 59.751824599999985, 30.391775 59.75202789999999), (30.3904303 59.752645299999976, 30.3910074 59.752302, 30.3911732 59.7521958), (30.3406454 59.77218009999997, 30.338618599999986 59.772882799999984), (30.370537799999987 59.75999509999998, 30.3702391 59.76010319999998, 30.3691365 59.760500599999986), (30.329836699999987 59.7757606, 30.33041289999999 59.77556989999997), (30.350375 59.7671555, 30.3518554 59.76660419999998), (30.394804599999986 59.7288783, 30.3949776 59.72906589999998, 30.3950227 59.729150899999986), (30.394768599999985 59.72991709999999, 30.394672199999988 59.73004959999999, 30.3946029 59.7301925, 30.394357399999983 59.7326377, 30.394284299999985 59.73359979999997, 30.3942804 59.73362959999997), (30.3936599 59.74080619999999, 30.3936502 59.74091829999998, 30.39362309999998 59.741231, 30.3934618 59.743481, 30.3934438 59.74378, 30.3933717 59.74552039999997, 30.3933515 59.7457771, 30.393267799999986 59.74660369999997), (30.3608901 59.763475, 30.360570699999986 59.7635942, 30.35984859999999 59.76386079999999), (30.33041289999999 59.77556989999997, 30.33145869999999 59.775223699999984, 30.3347373 59.774076799999975, 30.338523 59.772787, 30.3418504 59.771618299999986, 30.3422835 59.77145659999998, 30.342609599999985 59.771315799999975, 30.3429478 59.77115159999999, 30.3433176 59.770936, 30.3436024 59.770755799999975, 30.3439631 59.77047349999997, 30.3443225 59.7701637), (30.329952299999984 59.775826, 30.3291377 59.7761148, 30.327986699999986 59.77650519999999, 30.327452 59.776707699999974, 30.3271333 59.77685539999998, 30.326848599999987 59.77699709999999, 30.3265691 59.77717559999997, 30.3263399 59.77736459999998, 30.3261676 59.777578499999976, 30.326059 59.77776789999997, 30.3259554 59.778000699999986, 30.3257911 59.7783064), (30.3676707 59.761029299999976, 30.365265699999988 59.76189669999999, 30.36506759999999 59.761968199999984, 30.3643833 59.762215099999985), (30.356190199999986 59.76501309999998, 30.3572858 59.764632299999974, 30.3590134 59.7640106, 30.36042769999999 59.76349889999998, 30.360555099999985 59.76345689999999), (30.350412099999986 59.76728329999997, 30.3502213 59.76735649999998, 30.347916299999984 59.768175), (30.391775 59.75202789999999, 30.3915368 59.75220469999998, 30.3913347 59.75233419999997, 30.3907757 59.75265519999997), (30.3518507 59.766762, 30.3511904 59.767005699999984, 30.350412099999986 59.76728329999997), (30.35984859999999 59.76386079999999, 30.3531475 59.766294, 30.3527572 59.7664357, 30.3522791 59.76660929999998, 30.3518507 59.766762), (30.347916299999984 59.768175, 30.3476083 59.76829419999998, 30.3468926 59.7685587, 30.3467294 59.76862289999998), (30.326169899999986 59.77726959999998, 30.3265235 59.777059299999976, 30.32681529999999 59.776882299999976, 30.327167 59.77672789999997, 30.3275411 59.7765773, 30.3280573 59.77639649999997, 30.3293359 59.7759396, 30.329836699999987 59.7757606), (30.338618599999986 59.772882799999984, 30.3368804 59.77349059999998), (30.33558419999999 59.7739372, 30.3334959 59.77464749999997, 30.33146759999999 59.775328399999985, 30.329952299999984 59.775826), (30.3945388 59.728675199999984, 30.3946156 59.72859719999998, 30.3946831 59.72849879999998), (30.3755198 59.758163, 30.377503 59.75753529999997, 30.377689499999985 59.757477499999986, 30.37888309999999 59.75710729999999, 30.3797846 59.75684639999997, 30.3820643 59.75611589999997), (30.382207 59.756236299999976, 30.38048 59.75677879999997, 30.37878029999999 59.757286799999974, 30.3762604 59.758046799999974, 30.3739759 59.758775, 30.372347699999988 59.75933989999997), (30.3853419 59.75514589999998, 30.38594929999999 59.75494539999998, 30.3865279 59.75473769999997, 30.3870498 59.754508499999986, 30.388425 59.753802399999984), (30.3445184 59.770209, 30.3441066 59.77057639999999, 30.3437611 59.7708348, 30.3434838 59.77101579999999, 30.34315769999999 59.77119519999997), (30.345866199999985 59.7690785, 30.3456651 59.769221, 30.34546369999999 59.769373399999985, 30.3453305 59.76948529999998, 30.3450527 59.769712499999976, 30.3447479 59.769991699999984, 30.3445184 59.770209), (30.3450286 59.769529299999974, 30.3452631 59.7693319, 30.3455415 59.769128799999976, 30.3456964 59.769021299999984), (30.3456964 59.769021299999984, 30.3458517 59.76891779999997, 30.3460509 59.768806, 30.3462841 59.76868079999998, 30.3465329 59.7685647, 30.34728619999999 59.768280099999984), (30.393504499999988 59.74004169999998, 30.3937286 59.73784019999999, 30.3937372 59.73772759999998), (30.39368879999999 59.74049239999999, 30.3936719 59.74066749999999, 30.3936599 59.74080619999999), (30.393894 59.737696099999965, 30.3938777 59.73784289999998, 30.393844 59.73818469999998, 30.3938118 59.738506299999976, 30.3936577 59.7400441), (30.393368 59.740794399999984, 30.39337719999999 59.740662299999975, 30.39340179999999 59.740473499999986, 30.393504499999988 59.74004169999998), (30.3942624 59.73378329999998, 30.39424819999999 59.733968799999985, 30.3942105 59.734275, 30.3940201 59.73647039999999), (30.3937372 59.73772759999998, 30.3937526 59.737520299999964, 30.39378 59.7372551, 30.3940596 59.73416669999998), (30.3625158 59.7628887, 30.361662099999986 59.76319659999997, 30.3608901 59.763475), (30.360555099999985 59.76345689999999, 30.3607635 59.76337519999996), (30.3903516 59.75287649999997, 30.3901276 59.7529934, 30.3898418 59.75317639999999), (30.3889855 59.75367409999998, 30.3872243 59.7545816, 30.3867007 59.75481, 30.3860727 59.75504269999998, 30.3854622 59.75524739999997), (30.3904092 59.7528463, 30.3903516 59.75287649999997), (30.3691159 59.760376599999965, 30.37011329999999 59.760018799999976, 30.3703442 59.7599356), (30.3654887 59.7616788, 30.3667034 59.76124269999997, 30.3669893 59.761140099999984), (30.367518 59.7609502, 30.3691159 59.760376599999965), (30.3669893 59.761140099999984, 30.367518 59.7609502), (30.3467294 59.76862289999998, 30.3464819 59.76873439999998, 30.3461971 59.76887539999998, 30.345866199999985 59.7690785), (30.3942804 59.73362959999997, 30.3942624 59.73378329999998), (30.3940596 59.73416669999998, 30.3940798 59.733968299999965, 30.3940983 59.73379309999998), (30.3518554 59.76660419999998, 30.3522008 59.766482299999986, 30.35410769999999 59.7658054), (30.3607635 59.76337519999996, 30.3623852 59.762793), (30.3623852 59.762793, 30.36350739999999 59.76239009999996, 30.3652826 59.76175279999998, 30.3654887 59.7616788), (30.3643833 59.762215099999985, 30.3625158 59.7628887), (30.370529399999988 59.75986909999998, 30.371745099999988 59.75946079999997, 30.372267899999986 59.75927659999997), (30.3703442 59.7599356, 30.370529399999988 59.75986909999998), (30.372347699999988 59.75933989999997, 30.370537799999987 59.75999509999998), (30.372267899999986 59.75927659999997, 30.3726587 59.759127699999986, 30.3739731 59.758675499999974, 30.3755198 59.758163), (30.388425 59.753802399999984, 30.389946 59.752908399999974, 30.390013299999985 59.7528764), (30.3898418 59.75317639999999, 30.3889855 59.75367409999998), (30.3368804 59.77349059999998, 30.33558419999999 59.7739372), (30.3420261 59.77168519999997, 30.3406454 59.77218009999997), (30.34315769999999 59.77119519999997, 30.3428458 59.771347, 30.3425934 59.7714667, 30.3423896 59.771550199999986, 30.3420261 59.77168519999997), (30.34728619999999 59.768280099999984, 30.3474863 59.768204899999986, 30.3479829 59.76801749999997), (30.3479829 59.76801749999997, 30.3485977 59.7677855, 30.350375 59.7671555), (30.35410769999999 59.7658054, 30.356190199999986 59.76501309999998), (30.3479829 59.76801749999997, 30.348384899999985 59.767821, 30.3484207 59.76779689999998), (30.390013299999985 59.7528764, 30.3904303 59.752645299999976), (30.3940201 59.73647039999999, 30.393910099999985 59.73752219999998, 30.393894 59.737696099999965), (30.3936577 59.7400441, 30.39368879999999 59.74049239999999))"
