type,id,tags,tags_highway,tags_lanes,tags_lit,tags_maxspeed,tags_name,tags_oneway,tags_surface,tags_width,tags_foot,tags_parking:lane:both,tags_name:ru,tags_sidewalk,tags_destination,tags_destination:ref,tags_int_ref,tags_source:maxspeed,tags_official_name,tags_ref,tags_snowplowing,tags_surface:grade,tags_side_road,tags_motor_vehicle,tags_bridge,tags_layer,tags_note,tags_name:en,tags_old_name,tags_smoothness,tags_access,tags_addr:postcode,tags_addr:suburb,tags_junction,tags_postal_code,tags_vehicle,tags_living_street,tags_historic,tags_source,tags_lane_markings,tags_incline,tags_maxweight,tags_comment,tags_name:de,tags_name:fi,tags_short_name,tags_placement,tags_turn:lanes,tags_name:it,tags_old_ref,tags_embankment,tags_start_date,tags_psv,tags_destination:symbol,tags_material,tags_wikidata,tags_wikipedia,tags_tunnel,tags_service,tags_maxheight,tags_name:zh,tags_parking:lane:left,tags_parking:lane:right,tags_check_date:surface,tags_hgv,tags_covered,tags_check_date:lit,tags_fixme,tags_bridge:structure,tags_ref:okn,tags_maxaxleload,tags_horse,tags_alt_name,tags_construction,tags_source:name,tags_proposed,tags_description,tags_maxspeed:backward,tags_maxspeed:forward,tags_tracktype,tags_name:be,tags_check_date,tags_motorcar,tags_parking:lane:right:capacity,tags_parking:lane:right:parallel,tags_oneway:bicycle,tags_oneway:psv,tags_noname,tags_old_name:2:ru,tags_old_name:en,tags_old_name:ru,tags_short_name:ru,tags_source:maxheight,tags_bicycle,tags_bus,tags_date_off,tags_date_on,tags_lanes:backward,tags_turn:lanes:backward,tags_toll,tags_motorway,tags_traffic_sign,tags_lanes:forward,tags_turn:backward,tags_waterway,tags_proposed:oneway,tags_turn,tags_footway,tags_admin_level,tags_boundary,WKT
"way","940183669","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4423615 59.7316091, 30.4426999 59.7316742, 30.4429516 59.7317227, 30.4430079 59.73172, 30.4430562 59.7317037, 30.4431842 59.73153389999999, 30.4435739 59.7310169, 30.4436758 59.7309723, 30.4438019 59.7309595, 30.4438783 59.7309412, 30.443936 59.7309182, 30.4439655 59.7308655, 30.4439696 59.7308167, 30.4439923 59.7305478)"
"way","940183670","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.446358 59.7306965, 30.4462367 59.730889, 30.4460871 59.7311264)"
"way","940183671","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.442493 59.7305113, 30.4424367 59.7309815, 30.4423615 59.7316091, 30.4422435 59.7316321, 30.4421791 59.7316767, 30.4421711 59.7317605, 30.4425064 59.7318525, 30.443024 59.7319457)"
"way","940183672","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4429283 59.7303973, 30.4428607 59.7309947, 30.442796 59.7315658, 30.4426999 59.7316742)"
"way","940183679","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.443928 59.73174430000001, 30.4455179 59.7320381)"
"way","940183680","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4435486 59.7322483, 30.4437054 59.73204, 30.443928 59.73174430000001, 30.4442659 59.7312954, 30.4446521 59.7310643, 30.4447353 59.73104259999999, 30.4448721 59.7310264, 30.4452985 59.7310359, 30.4454783 59.73105479999999, 30.4456419 59.7310967, 30.4458055 59.731184599999985, 30.4459208 59.7312792, 30.4459611 59.7313509, 30.4459745 59.7314198, 30.4459342 59.7314847, 30.4455179 59.7320381, 30.4454246 59.7321621, 30.4454219 59.7321958, 30.4454541 59.7322215, 30.445607 59.7322553)"
"way","940183707","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4440016 59.7323405, 30.4438109 59.7325744, 30.4436544 59.73276639999999)"
"way","940183801","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4350468 59.73252, 30.4349157 59.7326271, 30.4348835 59.7326636, 30.4348513 59.732719, 30.4348192 59.73293669999999, 30.4348433 59.7329732, 30.4348809 59.733003, 30.4349372 59.733028, 30.4357606 59.7332774)"
"way","940183802","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4357606 59.7332774, 30.4362134 59.73285759999999, 30.4374477 59.7317132, 30.4374477 59.7316808, 30.4374155 59.7316564, 30.4373834 59.7316348, 30.4373109 59.7316172, 30.4354843 59.7313793, 30.4354012 59.7313752, 30.4353368 59.731386, 30.4352644 59.7314144, 30.434736 59.7319282, 30.4346851 59.7323561, 30.4346958 59.7323817, 30.4347628 59.7324034, 30.434795 59.7324284, 30.4347923 59.7324608)"
"way","940183803","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4343075 59.732437199999985, 30.4344697 59.7324446, 30.4344893 59.7324455, 30.434677 59.7324541, 30.4347923 59.7324608, 30.4349077 59.7324798, 30.4350468 59.73252, 30.4362134 59.73285759999999)"
"way","940186179","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4390588 59.7231962, 30.439171 59.7232542, 30.4392032 59.7233036, 30.4392099 59.7233293, 30.4390383 59.7242968)"
"way","940191539","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4305958 59.7363915, 30.4320216 59.7365867)"
"way","940191544","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4430495 59.726649, 30.4431083 59.7266574, 30.4442124 59.7266935, 30.4442726 59.7266813, 30.4443007 59.7266551, 30.4443303 59.7264253, 30.4442981 59.7263637, 30.444229 59.7263257, 30.4441331 59.7263093, 30.4431943 59.7262786, 30.4431179 59.7262846, 30.4430582 59.7263076, 30.4430376 59.72634009999999, 30.4430035 59.7266051, 30.443016 59.7266308, 30.4430495 59.726649)"
"way","940191545","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4443544 59.727565100000014, 30.4430187 59.727507)"
"way","940191551","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4383087 59.7298712, 30.4382885 59.7299331, 30.438239 59.7300847)"
"way","940191554","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4323556 59.7289907, 30.432637 59.7284257)"
"way","940191555","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4323556 59.7289907, 30.4348728 59.7293242, 30.4351571 59.7293134, 30.4358974 59.7291998, 30.4362032 59.729237699999985)"
"way","940191562","","unclassified",,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4384144 59.7269108, 30.4393304 59.7269147, 30.4394621 59.7268944, 30.4404652 59.72666859999999, 30.4409265 59.7265983, 30.4421765 59.726303499999986)"
"way","940191563","","unclassified",,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4388746 59.725802, 30.4388022 59.7258695, 30.4386494 59.7259614, 30.4385501 59.7260209, 30.4385018 59.7260913, 30.4384938 59.72630620000001, 30.4384723 59.726432, 30.4385099 59.7265848, 30.4384144 59.7269108, 30.4383677 59.7270702, 30.4383194 59.72777469999998, 30.4382578 59.728253299999984)"
"way","940191564","","unclassified",,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4393695 59.7285393, 30.4394996 59.72856969999999, 30.4397893 59.7286198, 30.4399958 59.7286644, 30.440146 59.7287915, 30.440146 59.7288577, 30.4401246 59.7289443, 30.4401514 59.7290173, 30.4401165 59.7293255)"
"way","940191565","","unclassified",,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4388746 59.725802, 30.4391161 59.7258668, 30.4392529 59.7259236, 30.4393011 59.7259777, 30.4393226 59.7260669, 30.4392502 59.7267322, 30.439285 59.7267971, 30.439336 59.7268444, 30.4393304 59.7269147, 30.4392911 59.727411, 30.4392689 59.7277815, 30.4393695 59.7285393)"
"way","940191570","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4421819 59.72927030000001, 30.4420839 59.72926609999998, 30.4418009 59.72924849999998, 30.4412699 59.7291903, 30.4412109 59.729166, 30.4411787 59.7291227, 30.4411975 59.7288063, 30.4412591 59.7287428, 30.4412886 59.7286806, 30.4413155 59.7285914, 30.4413342 59.7281614)"
"way","940207704","","service",,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3938243 59.757071900000014, 30.3936499 59.7569462, 30.3936124 59.7568301, 30.3927782 59.755548, 30.3927809 59.7554264, 30.3929043 59.755330499999985)"
"way","940207705","","service",,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3938243 59.757071900000014, 30.3938323 59.757234, 30.3942212 59.7578622)"
"way","940207706","","service",,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4032052 59.75583529999999, 30.4024315 59.7558925, 30.4023027 59.75587629999998, 30.4018521 59.7559195, 30.400908 59.7560276, 30.3972441 59.7564923, 30.3948408 59.756889499999986, 30.3938243 59.757071900000014)"
"way","940207709","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4049367 59.7568057, 30.4050708 59.7567004, 30.4051673 59.7565599, 30.40528 59.7565193, 30.4082519 59.7562464, 30.4085898 59.7562464, 30.4088205 59.7562735, 30.4093033 59.7562573, 30.4100275 59.7561438, 30.4110736 59.7560438, 30.412302 59.7559384)"
"way","940207716","","service",,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4371497 59.75277830000001, 30.4368603 59.75279589999999, 30.4364955 59.7528485, 30.4359645 59.752931, 30.4352617 59.7530391, 30.4336684 59.7531904, 30.4301333 59.7535093, 30.4249191 59.7539281, 30.4228431 59.7541091, 30.4213947 59.7542226, 30.4209441 59.7542361, 30.420456 59.7542632, 30.4196889 59.754328, 30.418793 59.7544226, 30.4165184 59.7546144, 30.4158693 59.7546955, 30.415756 59.7547383, 30.4155904 59.7548009, 30.4154671 59.7549252, 30.4154349 59.7553663, 30.415463 59.7554419, 30.4155676 59.7555108, 30.4157044 59.75554120000001, 30.4159632 59.7555858)"
"way","940361806","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4038734 59.7156547, 30.405284 59.71566219999998)"
"way","940372805","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4061665 59.7159985, 30.4063024 59.7161042, 30.4063716 59.716158)"
"way","940372806","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4061571 59.7158651, 30.4062016 59.7158809, 30.4062318 59.7159036, 30.4062437 59.7159303, 30.4062356 59.715957399999986, 30.4062087 59.7159812, 30.4061665 59.7159985, 30.4061148 59.7160069, 30.4060606 59.7160053, 30.4060112 59.715994, 30.4059732 59.7159744, 30.4059518 59.7159493, 30.4059499 59.715921899999984, 30.4059677 59.715896, 30.4060028 59.7158752, 30.4060505 59.71586210000001, 30.4061044 59.7158586, 30.4061571 59.7158651)"
"way","940372822","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4057019 59.7163734, 30.4056303 59.7163197, 30.4056086 59.7163033, 30.4054973 59.7162506, 30.4052596 59.7161804)"
"way","940372823","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.4052596 59.7161804, 30.4052536 59.71615649999998, 30.4051308 59.7160551, 30.4050748 59.716036199999984, 30.4050138 59.7160271, 30.4049389 59.7160293, 30.4048616 59.7160531, 30.4048401 59.7160734, 30.4048301 59.7161, 30.4048415 59.7161247, 30.4049805 59.7162396, 30.4050095 59.7162544, 30.4050466 59.7162583, 30.4050872 59.7162526, 30.4052236 59.7162106, 30.4052471 59.71619879999999, 30.4052596 59.7161804)"
"way","940379627","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3516063 59.7276422, 30.3516948 59.7277051, 30.3517532 59.7277286)"
"way","940379628","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3517532 59.7277286, 30.351845 59.7277921)"
"way","940379635","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3525478 59.7273373, 30.3526584 59.7274152)"
"way","940379636","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3526584 59.7274152, 30.3527623 59.7274938)"
"way","940379637","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3523887 59.7276305, 30.3523741 59.727619699999984)"
"way","940379642","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3520532 59.7277552, 30.3520222 59.7277324)"
"way","940379643","","service",,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3520943 59.72778559999998, 30.3520532 59.7277552)"
"way","940379649","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3517425 59.7279098, 30.3517284 59.727900199999986)"
"way","940379650","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3512762 59.7280593, 30.3513971 59.7281553)"
"way","940379651","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3547304 59.730708, 30.3546148 59.730688)"
"way","940379653","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3546148 59.730688, 30.354237 59.7306192)"
"way","940379654","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3549101 59.7304474, 30.3548167 59.7304275)"
"way","940379655","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3548167 59.7304275, 30.3544261 59.7303658)"
"way","940379662","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3554975 59.7297126, 30.3553759 59.7296899)"
"way","940379665","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3551382 59.730011, 30.3552561 59.73002859999998)"
"way","940379666","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3547386 59.7299513, 30.3549477 59.7299938, 30.3550409 59.729994799999986, 30.3551382 59.730011)"
"way","940379669","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3540989 59.7285817, 30.3541751 59.72862939999999, 30.3542698 59.72868870000001)"
"way","940379670","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3539794 59.7285069, 30.3540989 59.7285817)"
"way","940379671","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3484994 59.7296769, 30.3485519 59.7296281)"
"way","940379672","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3484483 59.7297234, 30.3484994 59.7296769)"
"way","940379692","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3505762 59.7298318, 30.3506471 59.7298811, 30.3507387 59.7299482)"
"way","940379693","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3503323 59.72967540000002, 30.3505762 59.7298318)"
"way","940379704","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3511322 59.7294317, 30.3514124 59.7295458)"
"way","940379705","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3514124 59.7295458, 30.3514958 59.7295811, 30.3515981 59.7296419)"
"way","940379709","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3514367 59.72944789999998, 30.3515471 59.7294986)"
"way","940379710","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3515471 59.7294986, 30.351627 59.72953480000001, 30.3517485 59.7295884)"
"way","940379727","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3522943 59.72922830000001, 30.3523639 59.7292732, 30.3524555 59.72933660000001)"
"way","940379728","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3521287 59.72915549999998, 30.3522943 59.72922830000001)"
"way","940379734","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3520678 59.72866959999999, 30.3521588 59.7287093)"
"way","940379735","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3520021 59.7286298, 30.3520678 59.72866959999999)"
"way","940379736","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3526919 59.7289635, 30.3528034 59.7290422)"
"way","940379737","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3528034 59.7290422, 30.3528708 59.7290929, 30.3529537 59.7291592)"
"way","940395962","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (30.3985796 59.7175075, 30.3984699 59.717414400000024)"
