type,id,tags,tags_highway,tags_lanes,tags_lit,tags_maxspeed,tags_name,tags_oneway,tags_surface,tags_width,tags_foot,tags_parking:lane:both,tags_name:ru,tags_sidewalk,tags_destination,tags_destination:ref,tags_int_ref,tags_source:maxspeed,tags_official_name,tags_ref,tags_snowplowing,tags_surface:grade,tags_side_road,tags_motor_vehicle,tags_bridge,tags_layer,tags_note,tags_name:en,tags_old_name,tags_smoothness,tags_access,tags_addr:postcode,tags_addr:suburb,tags_junction,tags_postal_code,tags_vehicle,tags_living_street,tags_historic,tags_source,tags_lane_markings,tags_incline,tags_maxweight,tags_comment,tags_name:de,tags_name:fi,tags_short_name,tags_placement,tags_turn:lanes,tags_name:it,tags_old_ref,tags_embankment,tags_start_date,tags_psv,tags_destination:symbol,tags_material,tags_wikidata,tags_wikipedia,tags_tunnel,tags_service,tags_maxheight,tags_name:zh,tags_parking:lane:left,tags_parking:lane:right,tags_check_date:surface,tags_hgv,tags_covered,tags_check_date:lit,tags_fixme,tags_bridge:structure,tags_ref:okn,tags_maxaxleload,tags_horse,tags_alt_name,tags_construction,tags_source:name,tags_proposed,tags_description,tags_maxspeed:backward,tags_maxspeed:forward,tags_tracktype,tags_name:be,tags_check_date,tags_motorcar,tags_parking:lane:right:capacity,tags_parking:lane:right:parallel,tags_oneway:bicycle,tags_oneway:psv,tags_noname,tags_old_name:2:ru,tags_old_name:en,tags_old_name:ru,tags_short_name:ru,tags_source:maxheight,tags_bicycle,tags_bus,tags_date_off,tags_date_on,tags_lanes:backward,tags_turn:lanes:backward,tags_toll,tags_motorway,tags_traffic_sign,tags_lanes:forward,tags_turn:backward,tags_waterway,tags_proposed:oneway,tags_turn,tags_footway,tags_admin_level,tags_boundary,WKT
"way","849683478","","unclassified",,,,"Подкапризовая дорога",,"concrete",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.2",,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382884.3989652894 8336453.993056402, 3382895.4641226735 8336458.385720779)"
"way","850256307","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388436.2581935204 8330748.229593083, 3388442.1581265316 8330767.485065642, 3388443.02641856 8330770.17598333)"
"way","850651607","","service",,,,,,"fine_gravel",,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388786.090825287 8330797.8130881125, 3388794.295071758 8330806.327013526, 3388797.6569203804 8330808.26801344, 3388801.1634843405 8330809.17234312, 3388818.4847971075 8330811.819162329, 3388827.2122451854 8330813.561652157, 3388835.6502625877 8330815.877620291, 3388841.394348313 8330818.2597597, 3388846.39259345 8330821.105093888, 3388851.4019705355 8330824.612135209, 3388855.9438057593 8330828.714713962, 3388859.016223706 8330833.721627679, 3388861.0978981834 8330838.794715518, 3388864.315031467 8330848.279193438, 3388866.107275269 8330856.043240237, 3388866.6972685703 8330863.3440985065, 3388859.2611265853 8330886.87893848, 3388847.6616356447 8330914.670879786, 3388845.880523792 8330917.472136813, 3388843.4092310965 8330921.288024079, 3388840.4258687426 8330923.670197473, 3388836.5630824124 8330926.206771842, 3388828.4924193304 8330929.846206153, 3388811.7610998643 8330937.852967944, 3388807.130209047 8330939.485201439, 3388802.955728142 8330940.323375537, 3388796.9110797923 8330941.205664164, 3388789.5862572975 8330941.801209046, 3388769.0700751445 8330942.043838457)"
"way","850651612","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388276.102842116 8330946.653798768, 3388377.1141480613 8330917.538308254)"
"way","850832264","","service",,,,,,"fine_gravel",,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388786.090825287 8330797.8130881125, 3388751.3368802606 8330754.7142483415)"
"way","853214482","","residential","1","yes","RU:urban","Круговая улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3390619.1777482303 8333899.251496279, 3390603.9937696867 8333911.21130542)"
"way","853214483","","residential","1","yes","RU:urban","Круговая улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3390654.031880798 8333976.284480805, 3390671.4867769545 8333968.7157503795)"
"way","853214488","","service",,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3386984.3069431544 8328256.117178867, 3386960.863058393 8328261.607432339)"
"way","854479738","","residential",,,,"улица Матросова",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3391150.0715317726 8327828.838036997, 3391185.871880012 8327857.875214651, 3391208.2470976613 8327882.3485509455)"
"way","854479739","","residential","1","yes","RU:urban","переулок Красного Курсанта",,"asphalt",,,,,,,,,,,,,,,,,,,,"проспект Обелиска",,,,,,,,,,,,,,,,,,,,,,,"1784..1785-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3390376.6459736396 8328924.1941191, 3390389.5145067754 8328919.475164609, 3390459.3674872476 8328873.035520908)"
"way","854479740","","service",,,,,,,,,,,,,,,,,,,,,,,,,,"проспект Обелиска",,,,,,,,,,,,,,,,,,,,,,,"1784..1785-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3390459.3674872476 8328873.035520908, 3390467.315698891 8328867.390455912, 3390588.063950554 8328792.0645325845)"
"way","857392557","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3384318.049291368 8355076.5878354, 3384289.1396196093 8355057.622936713, 3384276.304482321 8355053.2855805, 3384269.135507114 8355054.17075503, 3384260.619566068 8355057.158219854, 3384249.109130719 8355068.377820767)"
"way","860143745","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381281.4873534585 8356133.852912553, 3381314.0037767193 8356140.29350268, 3381327.2062683273 8356142.905152512)"
"way","863026494","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392023.539916282 8341343.872866623, 3392044.089494283 8341325.429156042)"
"way","863026495","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392044.089494283 8341325.429156042, 3391905.2518253652 8341167.455692057)"
"way","863026496","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392044.089494283 8341325.429156042, 3392067.6446985346 8341352.13389684, 3392202.652976969 8341228.6832610825, 3392245.956258887 8341233.078766269)"
"way","863026497","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392067.6446985346 8341352.13389684, 3392086.9474982386 8341374.310611895)"
"way","865921545","","unclassified","1",,,"Петербургское шоссе","yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-05-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3378322.0030309744 8348269.6606313195, 3378366.7534662723 8348226.216509418, 3378370.738704043 8348220.88826576)"
"way","867858132","","service","2",,,"Соколиная улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380542.537441624 8343796.877152317, 3380557.0201073755 8343779.576284342)"
"way","869120466","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380187.517321585 8357160.080246716, 3380511.479303692 8357227.107392017)"
"way","869120470","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379100.3823064473 8358022.381795027, 3379108.1412749556 8358006.265153879, 3379126.0525810244 8357985.964434838, 3379148.149499947 8357974.607568393, 3379183.6826814082 8357963.870585977, 3379269.676988046 8357942.374529989, 3379275.6437127525 8357935.201812574, 3379275.1984347897 8357891.6122076, 3379275.0425875024 8357876.669156985, 3379255.940162882 8357801.445192902, 3379297.1395064252 8357604.37886768, 3379338.6505445414 8357409.08871925, 3379368.205869347 8357353.570767695, 3379402.959814373 8357154.59059997, 3379439.8622255707 8356985.697415382, 3379448.867972376 8356906.099818273)"
"way","869762785","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392383.5026217117 8342842.384987246, 3392410.5755218724 8342835.29320614, 3392434.008274684 8342826.654939913, 3392462.9736061892 8342811.41096534, 3392481.1854748824 8342799.171623028)"
"way","869762787","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392390.4934857334 8342883.146291103, 3392383.5026217117 8342842.384987246, 3392375.877236592 8342800.187885334, 3392361.606077872 8342721.251231695, 3392354.136540041 8342721.251231695, 3392340.1102842004 8342873.226581805, 3392318.325059852 8342893.817173665)"
"way","869762788","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392296.5175716057 8342855.309278741, 3392332.340183743 8342866.642906821, 3392340.1102842004 8342873.226581805, 3392356.6746244305 8342892.336946799, 3392390.4934857334 8342883.146291103, 3392438.338602876 8342867.239414046, 3392468.194490307 8342853.431388831, 3392500.07639247 8342831.338602187, 3392506.4883951396 8342829.549089365, 3392511.7538070544 8342830.454892098, 3392516.2733783806 8342833.371135798, 3392533.138281236 8342853.210460636, 3392534.1067608055 8342858.225532259, 3392531.7245237026 8342862.887121711, 3392506.566318783 8342878.749803601, 3392482.677156059 8342891.718344614)"
"way","872042314","","unclassified","2","yes","RU:urban","Гусарская улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383483.041790928 8333295.460762136, 3383485.334972438 8333277.919706467, 3383487.2830635267 8333263.467673025, 3383494.852788901 8333208.837035647, 3383511.3614693857 8333091.987077026, 3383514.055401063 8333073.166816555, 3383528.5825946117 8332968.05665382, 3383547.9187901625 8332837.332939814, 3383564.2938872576 8332722.231797346, 3383602.309493364 8332454.9931429345, 3383634.7368610315 8332217.083201482)"
"way","872042315","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383648.2621791633 8332139.318492067, 3383607.330002398 8332133.979781758, 3383566.5648048697 8332133.36207999)"
"way","872042316","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383603.589667508 8331926.501074204, 3383677.772976173 8331937.420860913)"
"way","872042317","","unclassified","1","no","RU:urban","Гусарская улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383387.663251216 8330022.5135257095, 3383392.9397950796 8330041.921488699, 3383414.3576651085 8330120.612479238)"
"way","872277766","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392433.9971427354 8329924.526145575, 3392438.6391655016 8329859.907675064, 3392449.4482880575 8329860.414916829)"
"way","872277768","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392220.697866426 8329737.2664597845, 3392211.6698557227 8329738.8763744375, 3392198.389440472 8329734.994936964)"
"way","872277769","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392239.6555757085 8329726.548406786, 3392220.697866426 8329737.2664597845)"
"way","875298388","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383154.3932582587 8333555.977922052, 3383157.944350015 8333483.141632626, 3383187.555334566 8333488.635771796, 3383187.3326955847 8333560.986684491)"
"way","876481709","","unclassified",,"no",,,,"asphalt",,,,,,,,,,,,,,,,,,,,,"intermediate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"grade1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3395989.5528106214 8334452.18122121, 3395944.969354559 8334722.118289314, 3395941.0286445846 8334739.4862262)"
"way","876503576","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392118.0835598134 8329864.847770263, 3392132.454906075 8329891.731649811, 3392146.16946734 8329917.336485761)"
"way","877701447","","residential",,,,"улица Вячеслава Шишкова",,"compacted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383972.2130293204 8340038.017374899, 3384046.173699004 8340099.699356558, 3384058.2073359587 8340105.154250481, 3384074.0035717026 8340108.356518022, 3384091.0243218443 8340109.284071637)"
"way","877892218","","service",,,,,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376394.5839715316 8353801.644367572, 3376371.1066909237 8353778.036380353)"
"way","877892219","","service",,,,,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376413.719791999 8353739.405291433, 3376436.3844403247 8353762.21663736)"
"way","877892220","","service",,,,,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376504.8347952133 8353697.676862423, 3376436.3844403247 8353762.21663736, 3376394.5839715316 8353801.644367572, 3376326.601158504 8353865.742535664, 3376303.5023641647 8353886.806328585, 3376250.60334214 8353943.581515211)"
"way","877892221","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376271.6204620018 8353484.369951974, 3376548.6390148406 8353488.861258918)"
"way","877892222","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376271.0304687005 8353505.4105317425, 3376548.6056189933 8353510.521344086)"
"way","877892223","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376270.095384978 8353539.593304997, 3376548.549959248 8353546.031631463)"
"way","877892224","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376269.1936971024 8353572.006242703, 3376289.6764834085 8353573.510737464, 3376556.6651501264 8353575.081607324)"
"way","877892225","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376513.016777787 8353608.667327415, 3376556.976844701 8353655.196413524)"
"way","877892226","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376268.2586133797 8353605.968074173, 3376269.1936971024 8353572.006242703, 3376270.095384978 8353539.593304997, 3376271.0304687005 8353505.4105317425, 3376271.6204620018 8353484.369951974, 3376272.511017928 8353452.134395636, 3376548.6946745855 8353456.758430413, 3376548.6390148406 8353488.861258918, 3376548.6056189933 8353510.521344086, 3376548.549959248 8353546.031631463, 3376556.6651501264 8353575.081607324, 3376559.1475747717 8353583.95370957, 3376575.9902137285 8353610.481580153)"
"way","877892227","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376530.0375279286 8353676.967613039, 3376465.783917843 8353607.317700671)"
"way","877892228","","service",,,,,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376483.7620156063 8353677.255241104, 3376504.8347952133 8353697.676862423)"
"way","879183768","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3392816.6022325912 8346212.038622047, 3392858.191194352 8346250.76295476)"
"way","879186914","","secondary",,"yes","RU:urban","Красносельское шоссе",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380888.607474602 8334058.812831908, 3380934.09261854 8334059.386561643, 3380954.419557559 8334057.444707343, 3380979.889457052 8334048.529837345)"
"way","879376117","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380087.4522313117 8333744.680428542, 3380216.081902923 8333878.90662558, 3380243.6334768943 8333884.401059106, 3380264.1830548947 8333882.282722806, 3380291.0333160744 8333862.357151696, 3380306.462197498 8333841.416603884)"
"way","879376118","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380252.127154042 8333584.309468861, 3380054.045252125 8333380.673376156, 3380030.7460827013 8333351.283518382, 3380031.436263544 8333338.089010656, 3380043.9374423604 8333322.820479289, 3380083.5115213376 8333277.677000327, 3380085.593195815 8333263.79863531, 3380079.3481723815 8333249.898232251, 3380077.2664979035 8333234.629883163, 3380082.1311596516 8333224.215651597, 3380091.849351198 8333219.361565631, 3380105.7308916994 8333217.26548404, 3380130.043068489 8333227.679705804, 3380368.5005497173 8333470.983933565)"
"way","879376119","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380397.465881222 8333442.785209504, 3380368.5005497173 8333470.983933565, 3380252.127154042 8333584.309468861, 3380087.4522313117 8333744.680428542, 3380023.1874892763 8333807.258703857, 3380003.3392240684 8333814.959663654, 3379984.6041537677 8333820.476115433, 3379877.69291481 8333821.579406281, 3379857.8446496013 8333808.361992734, 3379849.0281459307 8333791.8126768945, 3379843.517831136 8333704.741820507)"
"way","879382028","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3387699.5791992974 8338889.077601129, 3387671.9719655802 8338881.812967987, 3387651.6784224086 8338876.712272392)"
"way","879382029","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3387509.1783422446 8339464.286997335, 3387581.391295922 8339484.227686581, 3387597.833184712 8339486.789285116, 3387606.9502510084 8339478.861582187, 3387729.8803646914 8338995.111145016)"
"way","881228674","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3387534.058248437 8331234.462184032, 3387594.6271833773 8331240.550220077)"
"way","881562711","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3387654.32782629 8331037.089008571, 3387667.541449847 8331033.780383825, 3387723.958167781 8331019.818003718, 3387740.05496615 8331015.847663481)"
"way","881699934","","secondary","2","yes","RU:urban","Московское шоссе",,"asphalt","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388039.604583925 8336039.04153117, 3388072.410437862 8336036.150041608)"
"way","881756243","","service",,,,,,"asphalt","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3386716.939790167 8339939.676204665, 3386701.121290525 8339919.447193032, 3386674.304425193 8339882.191505476)"
"way","881756244","","service",,,,,,"asphalt","14",,,,,,,,,,,,,,,,,,,,,,,,,,"no",,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3386612.0656978902 8339871.988735857, 3386577.423072356 8339893.630991202, 3386560.825336278 8339904.672982652)"
"way","881758385","","construction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3403159.741400158 8334977.676042572, 3402509.5131224855 8334431.636218829, 3402446.2279919693 8334406.324677918, 3402335.498494477 8334401.337409815, 3402227.6744356947 8334395.533646307)"
"way","883741261","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381639.3906483077 8357540.779502107, 3381698.935443933 8357542.572584959)"
"way","883741262","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381596.9890542645 8357522.47237248, 3381594.8851158884 8357614.229845243, 3381598.469603492 8357615.115327017, 3381624.2957253563 8357589.148618142, 3381624.2957253563 8357570.92991616, 3381638.923106447 8357558.378297106, 3381639.3906483077 8357540.779502107, 3381639.813662373 8357524.641776035, 3381596.9890542645 8357522.47237248)"
